Title:       ,Ning-LJ two half cells module
 -1.898074 , 4.5525780
 -1.896031 , 4.5510210
 -1.894349 , 4.5482040
 -1.892405 , 4.5476180
 -1.890050 , 4.5475840
 -1.889397 , 4.5451620
 -1.886959 , 4.5427320
 -1.884815 , 4.5397590
 -1.883265 , 4.5391470
 -1.880415 , 4.5389290
 -1.878126 , 4.5370230
 -1.876634 , 4.5349360
 -1.874952 , 4.5331730
 -1.873166 , 4.5304830
 -1.870246 , 4.5295690
 -1.868151 , 4.5273460
 -1.866772 , 4.5269940
 -1.864227 , 4.5258690
 -1.862800 , 4.5221970
 -1.860608 , 4.5206830
 -1.857366 , 4.5207280
 -1.855826 , 4.5190280
 -1.853525 , 4.5174350
 -1.851754 , 4.5149020
 -1.849707 , 4.5134870
 -1.846588 , 4.5122880
 -1.844444 , 4.5088910
 -1.842044 , 4.5079310
 -1.839139 , 4.5072760
 -1.837435 , 4.5056070
 -1.834037 , 4.5040280
 -1.831443 , 4.5013250
 -1.828864 , 4.5000630
 -1.825919 , 4.4989510
 -1.823033 , 4.4967010
 -1.820607 , 4.4951510
 -1.817918 , 4.4929410
 -1.815109 , 4.4911460
 -1.810910 , 4.4899250
 -1.807635 , 4.4884210
 -1.804850 , 4.4873070
 -1.801708 , 4.4854680
 -1.798980 , 4.4820340
 -1.795906 , 4.4805150
 -1.792155 , 4.4792790
 -1.788879 , 4.4782190
 -1.784697 , 4.4768370
 -1.781823 , 4.4742040
 -1.778229 , 4.4729660
 -1.774316 , 4.4721060
 -1.770364 , 4.4695830
 -1.766401 , 4.4678790
 -1.762849 , 4.4662530
 -1.759017 , 4.4645300
 -1.754385 , 4.4637210
 -1.749568 , 4.4624560
 -1.745767 , 4.4604050
 -1.740730 , 4.4584300
 -1.735961 , 4.4558000
 -1.730379 , 4.4558710
 -1.724806 , 4.4551600
 -1.720678 , 4.4520200
 -1.715041 , 4.4494280
 -1.709097 , 4.4474630
 -1.703099 , 4.4470020
 -1.696245 , 4.4474480
 -1.690622 , 4.4439740
 -1.684273 , 4.4423670
 -1.677688 , 4.4398640
 -1.670379 , 4.4387960
 -1.662683 , 4.4383570
 -1.654654 , 4.4375050
 -1.647525 , 4.4349680
 -1.639841 , 4.4326070
 -1.631935 , 4.4297390
